"","ad_id","campaign_id","age","gender","interest","Impressions","Clicks","Spent","Total_Conversion","Approved_Conversion","CTR","CPC","CostPerConv_Total","CostPerConv_Approved","CPM"
"1118",1314388,1178,42,1,102,329333,48,67.60999918,1,0,0.0146,1.4085,67.61,67.60999918,0.21
"1119",1314389,1178,42,1,103,1114711,224,319.0000019,6,0,0.0201,1.4241,53.1667,319.0000019,0.29
"1120",1314390,1178,42,1,104,267316,58,82.92999887,3,0,0.0217,1.4298,27.6433,82.92999887,0.31
"1121",1314391,1178,42,1,105,228629,38,57,2,0,0.0166,1.5,28.5,57,0.25
"1122",1314392,1178,42,1,106,758340,159,233.110002,13,4,0.021,1.4661,17.9315,58.2775,0.31
"1123",1314393,1178,42,1,107,877535,149,217.7799966,5,2,0.017,1.4616,43.556,108.89,0.25
"1124",1314394,1178,42,1,108,1357386,223,323.0600071,10,1,0.0164,1.4487,32.306,323.06,0.24
"1125",1314395,1178,42,1,109,280240,61,87.99000168,2,2,0.0218,1.4425,43.995,43.995,0.31
"1126",1314396,1178,42,1,110,419922,75,105.4500008,3,1,0.0179,1.406,35.15,105.45,0.25
"1127",1314397,1178,42,1,111,402975,83,120.8999977,1,0,0.0206,1.4566,120.9,120.8999977,0.3
"1128",1314398,1178,42,1,112,1137635,211,301.0499992,30,10,0.0185,1.4268,10.035,30.105,0.26
"1129",1314400,1178,42,1,114,250234,40,62.31999922,4,1,0.016,1.558,15.58,62.32,0.25
"1130",1314401,1178,47,1,100,904907,195,279.219995,11,1,0.0215,1.4319,25.3836,279.22,0.31
"1131",1314402,1178,47,1,101,589270,107,158.0500023,10,4,0.0182,1.4771,15.805,39.5125,0.27
"1132",1314403,1178,47,1,102,168714,24,36.01000071,2,2,0.0142,1.5004,18.005,18.005,0.21
"1133",1314404,1178,47,1,103,71982,11,16.34000051,1,0,0.0153,1.4855,16.34,16.34000051,0.23
"1134",1314405,1178,47,1,104,558666,110,162.6399975,14,5,0.0197,1.4785,11.6171,32.528,0.29
"1135",1314406,1178,47,1,105,1118200,235,333.7499943,11,4,0.021,1.4202,30.3409,83.4375,0.3
"1136",1314407,1178,47,1,106,107100,23,33.71000051,1,0,0.0215,1.4657,33.71,33.71000051,0.31
"1137",1314408,1178,47,1,107,877769,160,232.5900005,13,4,0.0182,1.4537,17.8915,58.1475,0.26
"1138",1314409,1178,47,1,108,212508,33,47.69000006,4,1,0.0155,1.4452,11.9225,47.69,0.22
"1139",1314410,1178,47,1,109,1129773,252,358.189997,13,2,0.0223,1.4214,27.5531,179.095,0.32
"1140",1314411,1178,47,1,110,637549,120,173.8800035,3,0,0.0188,1.449,57.96,173.8800035,0.27
"1141",1314412,1178,47,1,111,151531,28,40.28999949,2,0,0.0185,1.4389,20.145,40.28999949,0.27
"1142",1314414,1178,47,1,113,790253,135,198.7100005,8,2,0.0171,1.4719,24.8388,99.355,0.25
"1143",1314415,1178,47,1,114,513161,114,165.6099987,5,2,0.0222,1.4527,33.122,82.805,0.32
